,country,year,Adjusted savings: mineral depletion (current US$),Adjusted savings: energy depletion (current US$),Population (Total),Population growth (annual %),Urban population (% of total),Rural population (% of total population),Urban population,Rural population,Urban population growth (annual %),Population density (people per sq. km of land area),Urban_Pop_5_Years_Future
1518,Comoros,1978,0.0,0.0,291395.0,3.90048096274161,22.4246,77.5754,65344.0,226051.0,5.6782195513678735,156.579795808705,84440
1519,Comoros,1979,0.0,0.0,302678.0,3.7989799097120804,22.8198,77.1802,69071.0,233607.0,5.5469338519605325,162.6426652337453,88401
1520,Comoros,1980,0.0,0.0,313598.0,3.54423767388354,23.215,76.785,72802.0,240796.0,5.2608466290944085,168.5104782375067,92470
1521,Comoros,1981,0.0,0.0,323998.0,3.26254320288755,23.6658,76.3342,76677.0,247321.0,5.1858366428671685,174.0988715744224,96763
1522,Comoros,1982,0.0,0.0,333998.0,3.0397662001048795,24.1166,75.8834,80549.0,253449.0,4.926390111521316,179.472326706072,101163
1523,Comoros,1983,0.0,0.0,343708.0,2.8657454762972794,24.5674,75.43260000000002,84440.0,259268.0,4.717552808348502,184.6899516389038,105673
1524,Comoros,1984,0.0,0.0,353345.0,2.76524570630239,25.0182,74.98179999999998,88401.0,264944.0,4.584205881668988,189.86835034927455,110297
1525,Comoros,1985,0.0,0.0,363068.0,2.71452277840595,25.469,74.531,92470.0,270598.0,4.500098579273758,195.09296077377758,115040
1526,Comoros,1986,0.0,0.0,372895.0,2.67067341295171,25.949,74.051,96763.0,276132.0,4.538042221898184,200.37345513164962,118243
1527,Comoros,1987,0.0,0.0,382771.0,2.61400204588981,26.429000000000002,73.571,101163.0,281608.0,4.446838754401514,205.68027941966687,121501
1528,Comoros,1988,0.0,0.0,392705.0,2.5621794735290098,26.909000000000002,73.09100000000002,105673.0,287032.0,4.3616342968999255,211.0182697474476,124839
1529,Comoros,1989,0.0,0.0,402707.0,2.51505565047478,27.389,72.611,110297.0,292410.0,4.282730701861529,216.3927995701236,128282
1530,Comoros,1990,0.0,0.0,412790.0,2.47297386943966,27.869,72.131,115040.0,297750.0,4.210316663257777,221.81085437936596,131853
1531,Comoros,1991,0.0,0.0,422969.0,2.4359901240988595,27.9554,72.0446,118243.0,304726.0,2.7461935029780724,227.28049435787207,134940
1532,Comoros,1992,0.0,0.0,433286.0,2.40991277374582,28.0418,71.9582,121501.0,311785.0,2.7180664196890745,232.82428801719502,138137
1533,Comoros,1993,0.0,0.0,443820.0,2.40210567816585,28.1282,71.87180000000002,124839.0,318981.0,2.71024139179644,238.4846856528748,141441
1534,Comoros,1994,0.0,0.0,454665.0,2.41418092115983,28.2146,71.7854,128282.0,326383.0,2.720605848096227,244.3121977431489,144848
1535,Comoros,1995,0.0,0.0,465895.0,2.43994028090139,28.301,71.699,131853.0,334042.0,2.7456700070667472,250.3465878559914,148350
1536,Comoros,1996,0.0,0.0,477548.0,2.47043915803965,28.2568,71.7432,134940.0,342608.0,2.314256953027685,256.6082751209028,151965
1537,Comoros,1997,0.0,0.0,489627.0,2.49791983075569,28.2126,71.7874,138137.0,351490.0,2.3415711127132277,263.0988715744224,155677
1538,Comoros,1998,0.0,0.0,502128.0,2.5211190533118,28.1684,71.83160000000002,141441.0,360687.0,2.363672267367492,269.8162278344976,159492
1539,Comoros,1999,0.0,0.0,515028.0,2.53662008483233,28.1242,71.8758,144848.0,370180.0,2.380224773299803,276.74798495432566,163417
1540,Comoros,2000,0.0,0.0,528312.0,2.54657501613017,28.08,71.92,148350.0,379962.0,2.3889430003746344,283.886082751209,167454
1541,Comoros,2001,0.0,0.0,541976.0,2.5534701737294103,28.039,71.961,151965.0,390011.0,2.407588443691964,291.22837184309515,171974
1542,Comoros,2002,0.0,0.0,556028.0,2.55969326783708,27.998,72.002,155677.0,400351.0,2.4133116780222754,298.7791509940892,176616
1548,"Congo, Dem. Rep.",1972,201212652.83693,0.0,21121467.0,2.67840255850404,29.9812,70.0188,6332469.0,14788998.0,2.1481457298455418,9.31671864317064,7074930
1549,"Congo, Dem. Rep.",1973,453519967.08870596,0.0,21691346.0,2.66234625074087,29.8218,70.1782,6468750.0,15222596.0,2.129268296490297,9.568093337156217,7241146
1550,"Congo, Dem. Rep.",1974,549822553.114877,83026.8631501211,22282713.0,2.6897796887575196,29.6624,70.3376,6609587.0,15673126.0,2.15382803566692,9.828946428177588,7406898
1551,"Congo, Dem. Rep.",1975,234900343.615302,1027694.20424303,22902275.0,2.7425074555906703,29.503,70.497,6756858.0,16145417.0,2.2036818283451334,10.10223638649346,7569584
1552,"Congo, Dem. Rep.",1976,254477342.155067,64359760.555052504,23554958.0,2.81000784855192,29.3462,70.6538,6912485.0,16642473.0,2.277120775841908,10.390136079927661,7731143
1553,"Congo, Dem. Rep.",1977,233938075.317731,63322028.70513679,24238011.0,2.8585774289523602,29.1894,70.8106,7074930.0,17163081.0,2.3228352623240545,10.691432037228996,7891879
1554,"Congo, Dem. Rep.",1978,198697263.257243,51468675.805431604,24941431.0,2.8608212933331205,29.0326,70.9674,7241146.0,17700285.0,2.3221931676908425,11.001711916367086,8054837
1555,"Congo, Dem. Rep.",1979,330727126.01154304,144576393.478259,25650884.0,2.8047718648184103,28.8758,71.1242,7406898.0,18243986.0,2.2632247014611817,11.314652963101828,8224158
1556,"Congo, Dem. Rep.",1980,428671636.798956,160729334.79960302,26357407.0,2.71713010947362,28.719,71.281,7569584.0,18787823.0,2.172638399553993,11.626301581350212,8403354
1557,"Congo, Dem. Rep.",1981,311041495.693479,196768411.735663,27060353.0,2.6320331687283196,28.57,71.43,7731143.0,19329210.0,2.1118604953078033,11.936372378200744,8621830
1558,"Congo, Dem. Rep.",1982,229455096.052175,196572447.36311,27767775.0,2.5806507931901,28.421,71.57900000000002,7891879.0,19875896.0,2.0577538933518382,12.248417547032487,8849889
1559,"Congo, Dem. Rep.",1983,272568247.48838997,191503080.103298,28490510.0,2.56948736930438,28.272,71.72800000000002,8054837.0,20435673.0,2.043852448477387,12.567217308837476,9096374
1560,"Congo, Dem. Rep.",1984,219765797.98701498,227353261.216279,29243529.0,2.60872690660016,28.123,71.877,8224158.0,21019371.0,2.080314004466372,12.899375399748573,9372715
1561,"Congo, Dem. Rep.",1985,221443922.62732202,227315838.25957596,30039873.0,2.6867280757094103,27.974,72.02600000000001,8403354.0,21636519.0,2.1554991279708933,13.250644229284756,9685245
1562,"Congo, Dem. Rep.",1986,175915887.514245,101494678.51968901,30871855.0,2.7319328221049304,27.9278,72.0722,8621830.0,22250025.0,2.566644725731892,13.617633047352285,10089362
1563,"Congo, Dem. Rep.",1987,280233811.066269,133059091.50296201,31740965.0,2.77631905010736,27.8816,72.11840000000002,8849889.0,22891076.0,2.610755744075589,14.00099909574116,10533671
1564,"Congo, Dem. Rep.",1988,487297140.73265594,94894552.28296809,32679158.0,2.9129386753283595,27.8354,72.16460000000002,9096374.0,23582784.0,2.747095600914901,14.414837784786394,10994084
1565,"Congo, Dem. Rep.",1989,545965840.067147,109639761.209804,33727905.0,3.15880315980775,27.7892,72.2108,9372715.0,24355190.0,2.9926936237895503,14.877442050241505,11437008
1566,"Congo, Dem. Rep.",1990,387749361.014923,161251359.748391,34910591.0,3.44647139562042,27.743000000000002,72.257,9685245.0,25225346.0,3.2800784574454385,15.399127059394367,11839129
1567,"Congo, Dem. Rep.",1991,247781311.65519503,123919024.573019,36253025.0,3.77325758746513,27.8304,72.1696,10089362.0,26163663.0,4.087800805485452,15.99127721047176,12248802
1568,"Congo, Dem. Rep.",1992,117103773.818225,104314409.678001,37731020.0,3.99597417061692,27.9178,72.0822,10533671.0,27197349.0,4.309528692831473,16.643223572484064,12619292
1569,"Congo, Dem. Rep.",1993,26268537.9664885,90617795.65182479,39257294.0,3.96546935571482,28.0052,71.9948,10994084.0,28263210.0,4.278042156751009,17.316465891797712,12972940
1570,"Congo, Dem. Rep.",1994,24827934.948125,92286065.9147646,40711816.0,3.6381108366093904,28.0926,71.9074,11437008.0,29274808.0,3.949710334248672,17.958058269557355,13343816
1571,"Congo, Dem. Rep.",1995,33447087.9259203,110906654.51493602,42012524.0,3.14493945852715,28.18,71.82,11839129.0,30173395.0,3.4555649277727256,18.53180300390375,13757537
1572,"Congo, Dem. Rep.",1996,37952068.814109005,147011171.43911898,43122601.0,2.60794805090524,28.4046,71.5954,12248802.0,30873799.0,3.401807372934317,19.021460047197905,14293185
1573,"Congo, Dem. Rep.",1997,30973597.2519781,130131188.999108,44078397.0,2.19225536660141,28.6292,71.3708,12619292.0,31459105.0,2.979861782297976,19.443063452504354,14877569
1574,"Congo, Dem. Rep.",1998,14618856.984097302,70605674.1291874,44960941.0,1.9824336597033199,28.8538,71.1462,12972940.0,31988001.0,2.7638895474799767,19.832355263448093,15504048
1575,"Congo, Dem. Rep.",1999,12226496.9110212,100304166.018765,45889100.0,2.0433481016778,29.0784,70.9216,13343816.0,32545284.0,2.818740696468188,20.241767936304893,16159683
1576,"Congo, Dem. Rep.",2000,11404806.2183068,159043157.633437,46949244.0,2.28394871897152,29.303,70.697,13757537.0,33191707.0,3.0533762837785487,20.70939943980062,16834585
1577,"Congo, Dem. Rep.",2001,8919142.03950688,140155007.94738102,48167045.0,2.5607970236602005,29.6742,70.3258,14293185.0,33873860.0,3.819603085179692,21.24657374120553,17607064
1578,"Congo, Dem. Rep.",2002,12119344.9686885,136739126.403559,49516960.0,2.7640163629487096,30.0454,69.9546,14877569.0,34639391.0,4.007179216002268,21.842023775390924,18406625
1584,"Congo, Rep.",1972,781506.832781177,2587009.53760851,1418556.0,3.0548833638325603,40.783,59.217,578530.0,840026.0,5.103586919293495,4.153897510980967,742961
1585,"Congo, Rep.",1973,2514924.90407538,24956948.755860396,1462767.0,3.0690394753949,41.61,58.39,608657.0,854110.0,5.0764487108791645,4.283358711566618,780196
1586,"Congo, Rep.",1974,1914507.06965706,121163357.20911999,1508000.0,3.0454422022123397,42.437,57.563,639950.0,868050.0,5.013515764976513,4.415812591508053,819038
1587,"Congo, Rep.",1975,2009013.93212311,84529499.2282173,1553903.0,2.99855608490898,43.263999999999996,56.736000000000004,672281.0,881622.0,4.9286359580915455,4.5502284040995615,859709
1588,"Congo, Rep.",1976,1239812.72658052,108365221.157131,1600295.0,2.9418156815899903,44.1826,55.8174,707052.0,893243.0,5.042780552133636,4.686076134699854,901487
1589,"Congo, Rep.",1977,846399.950132155,102146037.382737,1647320.0,2.8961737725685097,45.1012,54.8988,742961.0,904359.0,4.953934003027591,4.823777452415813,945133
1590,"Congo, Rep.",1978,1388356.86001865,138670287.710324,1695348.0,2.8738304517328297,46.0198,53.9802,780196.0,915152.0,4.890161673454417,4.964415812591508,990517
1591,"Congo, Rep.",1979,3576470.26729462,386086808.54106003,1744922.0,2.8821826021185397,46.9384,53.0616,819038.0,925884.0,4.8585310654238665,5.109581259150805,1037405
1592,"Congo, Rep.",1980,3138451.62673409,539139594.010209,1796412.0,2.90814867209018,47.857,52.143,859709.0,936703.0,4.846347907066472,5.260357247437773,1085630
1593,"Congo, Rep.",1981,1545375.72760578,622366815.318146,1849970.0,2.93780805066782,48.7298,51.2702,901487.0,948483.0,4.745166223519352,5.417188872620791,1125525
1594,"Congo, Rep.",1982,571608.472440021,641826177.532054,1905411.0,2.95283105973677,49.6026,50.3974,945133.0,960278.0,4.728003620246484,5.579534407027818,1166320
1595,"Congo, Rep.",1983,263346.262451748,703854215.2162429,1962375.0,2.94577410384438,50.4754,49.5246,990517.0,971858.0,4.690137070885277,5.746339677891655,1208061
1596,"Congo, Rep.",1984,109336.936452035,765686552.1907281,2020333.0,2.91068749334045,51.3482,48.6518,1037405.0,982928.0,4.625065260705936,5.916055636896048,1250822
1597,"Congo, Rep.",1985,259872.654493218,703261348.055643,2078914.0,2.8583292667162596,52.221000000000004,47.778999999999996,1085630.0,993284.0,4.5438060979328,6.087595900439238,1294695
1598,"Congo, Rep.",1986,273884.358150585,337039724.435023,2138090.0,2.80672651542315,52.6416,47.3584,1125525.0,1012565.0,3.6089129823488233,6.260878477306003,1339543
1599,"Congo, Rep.",1987,711275.28012989,506652212.402927,2198025.0,2.76463227599454,53.0622,46.9378,1166320.0,1031705.0,3.5603899346403534,6.436383601756956,1385509
1600,"Congo, Rep.",1988,10875858.9755505,434545000.69914705,2258785.0,2.72678282072325,53.4828,46.5172,1208061.0,1050724.0,3.5163102112020623,6.614304538799415,1433021
1601,"Congo, Rep.",1989,3173389.1370675,653846553.767137,2320488.0,2.69504502861122,53.9034,46.0966,1250822.0,1069666.0,3.4784340263623377,6.794986822840411,1482650
1602,"Congo, Rep.",1990,6280512.64800672,883612637.0392119,2383283.0,2.6701440547247697,54.324,45.676,1294695.0,1088588.0,3.4474210986424785,6.978866764275256,1534791
1603,"Congo, Rep.",1991,5928595.31765999,738172048.6019981,2447020.0,2.6392008766848503,54.7418,45.2582,1339543.0,1107477.0,3.4053364841206952,7.1655051244509504,1590962
1604,"Congo, Rep.",1992,1298725.40814468,770148974.832531,2511819.0,2.6136234169271,55.1596,44.8404,1385509.0,1126310.0,3.3739070131966744,7.355253294289898,1650027
1605,"Congo, Rep.",1993,1208953.65738618,773742242.017997,2578424.0,2.61711677040157,55.5774,44.4226,1433021.0,1145403.0,3.3717222159816167,7.550289897510981,1711137
1606,"Congo, Rep.",1994,1138588.72591149,562688705.964518,2647817.0,2.6557167351495696,55.9952,44.0048,1482650.0,1165167.0,3.404622390030862,7.753490483162517,1773042
1607,"Congo, Rep.",1995,474440.087243971,637058235.4365929,2720633.0,2.71290468955938,56.413000000000004,43.586999999999996,1534791.0,1185842.0,3.4563188207454765,7.966714494875549,1834925
1608,"Congo, Rep.",1996,791608.330213382,855539698.7801349,2797572.0,2.78873243172553,56.8694,43.1306,1590962.0,1206610.0,3.594464930369708,8.192011713030746,1896249
1609,"Congo, Rep.",1997,30793269.279226195,921195926.800142,2878333.0,2.8459408984605403,57.3258,42.6742,1650027.0,1228306.0,3.6452786694021584,8.428500732064421,1957497
1610,"Congo, Rep.",1998,0.0,599949597.483889,2961357.0,2.84363021049124,57.7822,42.2178,1711137.0,1250220.0,3.636641042406869,8.671616398243046,2020432
1611,"Congo, Rep.",1999,0.0,940683788.267475,3044444.0,2.76706808447142,58.2386,41.7614,1773042.0,1271402.0,3.553865363574287,8.914916544655929,2087579
1612,"Congo, Rep.",2000,0.0,1651558555.31877,3126204.0,2.65011989146908,58.695,41.305,1834925.0,1291279.0,3.430689326186698,9.154330893118594,2160724
1613,"Congo, Rep.",2001,0.0,1235047205.87998,3205636.0,2.50910216365469,59.1536,40.8464,1896249.0,1309387.0,3.287411558719252,9.386928257686677,2240321
1614,"Congo, Rep.",2002,7218.83772361342,1217975168.0379,3283719.0,2.40661109230789,59.6122,40.3878,1957497.0,1326222.0,3.178889199075602,9.61557540263543,2326057
1620,Costa Rica,1972,0.0,0.0,1911212.0,2.33811642854603,39.8358,60.1642,761347.0,1149865.0,3.6123905145919553,37.43070896983941,909119
1621,Costa Rica,1973,0.0,0.0,1955790.0,2.30566080982448,40.3402,59.6598,788970.0,1166820.0,3.5639064399403537,38.30376028202115,942021
1622,Costa Rica,1974,0.0,0.0,2002358.0,2.35312821995215,40.8446,59.1554,817855.0,1184503.0,3.5956761967057997,39.21578535056796,976420
1623,Costa Rica,1975,0.0,0.0,2052076.0,2.45264775744571,41.349,58.651,848513.0,1203563.0,3.6800346435534306,40.189502546024286,1012149
1624,Costa Rica,1976,0.0,0.0,2105377.0,2.5642584825789703,41.699,58.301,877921.0,1227456.0,3.4071206654074215,41.23339208773992,1052669
1625,Costa Rica,1977,0.0,0.0,2162047.0,2.6560909625663998,42.049,57.951,909119.0,1252928.0,3.491938633445005,42.34326282804544,1094777
1626,Costa Rica,1978,0.0,0.0,2221800.0,2.72622200543251,42.398999999999994,57.601000000000006,942021.0,1279779.0,3.555156862109141,43.51351351351353,1138379
1627,Costa Rica,1979,457643.71661153,0.0,2284076.0,2.7643888030897004,42.748999999999995,57.251000000000005,976420.0,1307656.0,3.586525439595351,44.73317665491579,1183346
1628,Costa Rica,1980,3585978.15178151,0.0,2348427.0,2.77841761349956,43.099,56.901,1012149.0,1336278.0,3.593825049378585,45.99347826086957,1229570
1629,Costa Rica,1981,2128048.82577508,0.0,2414832.0,2.78839771359953,43.5918,56.4082,1052669.0,1362163.0,3.925305052655338,47.29400705052879,1291775
1630,Costa Rica,1982,1602521.33864192,0.0,2483355.0,2.79807490501393,44.0846,55.9154,1094777.0,1388578.0,3.9221845804681696,48.63601645123384,1356028
1631,Costa Rica,1983,2795529.46975661,0.0,2553714.0,2.7938301616520698,44.5774,55.4226,1138379.0,1415335.0,3.905463111993453,50.013983548766156,1422257
1632,Costa Rica,1984,2036967.95421682,0.0,2625561.0,2.77458173616239,45.0702,54.9298,1183346.0,1442215.0,3.8740698306996384,51.4210928319624,1490364
1633,Costa Rica,1985,533487.0992159001,0.0,2698616.0,2.74444615015393,45.563,54.437,1229570.0,1469046.0,3.8318495779062336,52.85186055620838,1560302
1634,Costa Rica,1986,891285.156148123,0.0,2772823.0,2.71268858120037,46.586999999999996,53.413000000000004,1291775.0,1481048.0,4.935272682163032,54.30518997258128,1631774
1635,Costa Rica,1987,340499.700973904,0.0,2848141.0,2.68005659419946,47.611000000000004,52.388999999999996,1356028.0,1492113.0,4.8542596684598776,55.78027810419115,1704912
1636,Costa Rica,1988,263327.82947771,0.0,2924348.0,2.64050491024888,48.635,51.365,1422257.0,1502091.0,4.768520814281092,57.27277712495104,1780252
1637,Costa Rica,1989,110809.61599353801,0.0,3001196.0,2.5939326034652503,49.659,50.341,1490364.0,1510832.0,4.677533900876361,58.77783000391696,1858586
1638,Costa Rica,1990,78522.2848280242,0.0,3078551.0,2.54481558532333,50.683,49.317,1560302.0,1518249.0,4.585900684481619,60.29281237759498,1940451
1639,Costa Rica,1991,0.0,0.0,3155979.0,2.4839717227526097,51.7042,48.2958,1631774.0,1524205.0,4.478837429150445,61.809224441833145,2012949
1640,Costa Rica,1992,0.0,0.0,3233568.0,2.42874225581143,52.7254,47.2746,1704912.0,1528656.0,4.384572993979888,63.328789659224434,2088312
1641,Costa Rica,1993,0.0,0.0,3312307.0,2.40587539367668,53.7466,46.2534,1780252.0,1532055.0,4.324143081692296,64.87087739913827,2165528
1642,Costa Rica,1994,0.0,0.0,3393575.0,2.4239012529060804,54.7678,45.2322,1858586.0,1534989.0,4.306105624416383,66.46249510379945,2243119
1643,Costa Rica,1995,0.0,0.0,3478197.0,2.46301180831026,55.788999999999994,44.211000000000006,1940451.0,1537746.0,4.310443672274577,68.11980023501762,2319950
1644,Costa Rica,1996,0.0,0.0,3566605.0,2.51001068545165,56.4388,43.5612,2012949.0,1553656.0,3.6680390732197488,69.85125342734038,2390899
1645,Costa Rica,1997,0.0,0.0,3658020.0,2.5307854491633703,57.0886,42.9114,2088312.0,1569708.0,3.6755273128609782,71.64159811985898,2460611
1646,Costa Rica,1998,0.0,0.0,3750585.0,2.49898103932952,57.7384,42.2616,2165528.0,1585057.0,3.630812748330156,73.45446533490012,2529332
1647,Costa Rica,1999,0.0,0.0,3841734.0,2.4011999360387097,58.3882,41.6118,2243119.0,1598615.0,3.5203096448164986,75.23960047003527,2597586
