,country,year,World bank region,"World bank, 4 income groups 2017",Adjusted savings: mineral depletion (current US$),Adjusted savings: energy depletion (current US$),Population (Total),Population growth (annual %),Population density (people per sq. km of land area),Rural population (% of total population),Urban population (% of total),Rural population,Urban population,Urban population growth (annual %),Urban population 5 years in the future
728,Benin,1980,Sub-Saharan Africa,Low income,0.0,0.0,3718024.0,2.71302818223836,32.97289819084782,72.661,27.339000000000002,2701553.0,1016471.0,6.770275301650269,1320306
729,Benin,1981,Sub-Saharan Africa,Low income,0.0,39938196.04891,3822206.0,2.7635398486283798,33.89682511528911,71.9696,28.0304,2750826.0,1071380.0,5.261071271382754,1392044
730,Benin,1982,Sub-Saharan Africa,Low income,0.0,38885515.9155074,3931355.0,2.8156407323856003,34.864801347995744,71.2782,28.7218,2802199.0,1129156.0,5.2522913872594765,1467111
731,Benin,1983,Sub-Saharan Africa,Low income,0.0,3475548.99377429,4045352.0,2.8584417566007203,35.875771550195104,70.5868,29.4132,2855485.0,1189867.0,5.23710851727893,1546614
732,Benin,1984,Sub-Saharan Africa,Low income,0.0,709510.4317101091,4163968.0,2.8899898066902403,36.92770485987939,69.8954,30.1046,2910422.0,1253546.0,5.213479901917437,1632096
733,Benin,1985,Sub-Saharan Africa,Low income,0.0,44084870.8282739,4287263.0,2.91800681914548,38.021133380631426,69.20400000000001,30.796,2966957.0,1320306.0,5.188719272382482,1724688
734,Benin,1986,Sub-Saharan Africa,Low income,0.0,22805773.7941884,4414450.0,2.9234716988036205,39.149077687123096,68.4662,31.5338,3022406.0,1392044.0,5.290964269365532,1810754
735,Benin,1987,Sub-Saharan Africa,Low income,0.0,26680229.1445528,4546136.0,2.9394390408559,40.316920893934025,67.7284,32.2716,3079025.0,1467111.0,5.252199031202832,1903580
736,Benin,1988,Sub-Saharan Africa,Low income,0.0,15415984.539925,4685375.0,3.0168313783679404,41.55174707343029,66.9906,33.0094,3138761.0,1546614.0,5.277286434604464,2001231
737,Benin,1989,Sub-Saharan Africa,Low income,0.0,15641334.330974,4836240.0,3.16916041361166,42.88967719049308,66.25280000000001,33.7472,3204144.0,1632096.0,5.379705307514782,2100803
738,Benin,1990,Sub-Saharan Africa,Low income,0.0,22853851.244091395,5001271.0,3.35545208180632,44.35323696346222,65.515,34.485,3276583.0,1724688.0,5.518108621794228,2200208
739,Benin,1991,Sub-Saharan Africa,Low income,0.0,17927477.1974957,5182525.0,3.5600309112084196,45.96066867683576,65.0604,34.9396,3371771.0,1810754.0,4.869716856103287,2289746
740,Benin,1992,Sub-Saharan Africa,Low income,0.0,11941716.932835199,5378226.0,3.7066190777788597,47.6962220645619,64.6058,35.3942,3474646.0,1903580.0,4.999299068045008,2378363
741,Benin,1993,Sub-Saharan Africa,Low income,0.0,12306120.3971614,5582420.0,3.72637941117766,49.50709471443774,64.1512,35.8488,3581189.0,2001231.0,5.002616741679354,2468224
742,Benin,1994,Sub-Saharan Africa,Low income,0.0,9710360.93230395,5786794.0,3.5956050797887404,51.31956367506208,63.6966,36.3034,3685991.0,2100803.0,4.855716137528335,2562600
743,Benin,1995,Sub-Saharan Africa,Low income,0.0,7645835.79783408,5985658.0,3.37878495569867,53.08316778999645,63.242,36.758,3785450.0,2200208.0,4.623224875688262,2663900
744,Benin,1996,Sub-Saharan Africa,Low income,0.0,8038888.39038246,6176318.0,3.1356026546956497,54.774015608371755,62.927,37.073,3886572.0,2289746.0,3.9888993034156015,2788673
745,Benin,1997,Sub-Saharan Africa,Low income,0.0,6219158.923925499,6361301.0,2.9510615146731003,56.414517559418236,62.611999999999995,37.388000000000005,3982938.0,2378363.0,3.797154152015513,2921483
746,Benin,1998,Sub-Saharan Africa,Low income,237183.118191038,2791387.11673532,6546493.0,2.86965702304756,58.05687300461157,62.297,37.703,4078269.0,2468224.0,3.708642777096105,3061290
747,Benin,1999,Sub-Saharan Africa,Low income,3301.5444137320196,0.0,6740491.0,2.92032845241275,59.777323518978356,61.982,38.018,4177891.0,2562600.0,3.7523504418390696,3206276
748,Benin,2000,Sub-Saharan Africa,Low income,0.0,0.0,6949366.0,3.0517661458476097,61.62970911670805,61.667,38.333,4285466.0,2663900.0,3.876884634271548,3355014
749,Benin,2001,Sub-Saharan Africa,Low income,6952.5599838931,0.0,7174911.0,3.19399249935225,63.62993082653424,61.133,38.867,4386238.0,2788673.0,4.577464101056237,3517127
750,Benin,2002,Sub-Saharan Africa,Low income,24440.214291355496,0.0,7414744.0,3.2880092994067205,65.75686413621851,60.599,39.400999999999996,4493261.0,2921483.0,4.652550862017536,3683704
756,Bermuda,1972,North America,High income,0.0,0.0,54200.0,-0.7326007326007299,1084.0,0.0,100.0,0.0,54200.0,-0.7352974305258806,53400
757,Bermuda,1973,North America,High income,0.0,0.0,53800.0,-0.7380073800738131,1076.0,0.0,100.0,0.0,53800.0,-0.7407441277861805,53600
758,Bermuda,1974,North America,High income,0.0,0.0,53400.0,-0.7434944237918242,1068.0,0.0,100.0,0.0,53400.0,-0.7462721201589599,53800
759,Bermuda,1975,North America,High income,0.0,0.0,53000.0,-0.749063670411987,1060.0,0.0,100.0,0.0,53000.0,-0.7518832414027341,54670
760,Bermuda,1976,North America,High income,0.0,0.0,53200.0,0.377358490566038,1064.0,0.0,100.0,0.0,53200.0,0.3766482795476865,55050
761,Bermuda,1977,North America,High income,0.0,0.0,53400.0,0.37593984962405197,1068.0,0.0,100.0,0.0,53400.0,0.3752349618550372,55449
762,Bermuda,1978,North America,High income,0.0,0.0,53600.0,0.374531835205993,1072.0,0.0,100.0,0.0,53600.0,0.3738322110607158,55930
763,Bermuda,1979,North America,High income,0.0,0.0,53800.0,0.373134328358193,1076.0,0.0,100.0,0.0,53800.0,0.37243990909824937,56423
764,Bermuda,1980,North America,High income,0.0,0.0,54670.0,1.61710037174723,1093.4,0.0,100.0,0.0,54670.0,1.6041645739169097,56898
765,Bermuda,1981,North America,High income,0.0,0.0,55050.0,0.6950795683190011,1101.0,0.0,100.0,0.0,55050.0,0.6926750261781033,57382
766,Bermuda,1982,North America,High income,0.0,0.0,55449.0,0.72479564032697,1108.98,0.0,100.0,0.0,55449.0,0.7221816199964002,57849
767,Bermuda,1983,North America,High income,0.0,0.0,55930.0,0.867463795559886,1118.6,0.0,100.0,0.0,55930.0,0.8637229464843598,58347
768,Bermuda,1984,North America,High income,0.0,0.0,56423.0,0.881458966565352,1128.46,0.0,100.0,0.0,56423.0,0.8775967960557056,58841
769,Bermuda,1985,North America,High income,0.0,0.0,56898.0,0.8418552717863291,1137.96,0.0,100.0,0.0,56898.0,0.8383314335591738,59326
770,Bermuda,1986,North America,High income,0.0,0.0,57382.0,0.850645013884477,1147.64,0.0,100.0,0.0,57382.0,0.8470474166436065,59021
771,Bermuda,1987,North America,High income,0.0,0.0,57849.0,0.813844062598035,1156.98,0.0,100.0,0.0,57849.0,0.8105502109496364,58595
772,Bermuda,1988,North America,High income,0.0,0.0,58347.0,0.8608618990820991,1166.94,0.0,100.0,0.0,58347.0,0.8571776123500376,58910
773,Bermuda,1989,North America,High income,0.0,0.0,58841.0,0.846658782799459,1176.82,0.0,100.0,0.0,58841.0,0.8430947301073725,59320
774,Bermuda,1990,North America,High income,0.0,0.0,59326.0,0.8242551962067249,1186.52,0.0,100.0,0.0,59326.0,0.8208767649651836,59746
775,Bermuda,1991,North America,High income,0.0,0.0,59021.0,-0.5141084853184099,1180.42,0.0,100.0,0.0,59021.0,-0.5154345699534256,60129
776,Bermuda,1992,North America,High income,0.0,0.0,58595.0,-0.7217769946290308,1171.9,0.0,100.0,0.0,58595.0,-0.7243944069703662,60497
777,Bermuda,1993,North America,High income,0.0,0.0,58910.0,0.537588531444655,1178.2,0.0,100.0,0.0,58910.0,0.5361486823030238,60943
778,Bermuda,1994,North America,High income,0.0,0.0,59320.0,0.6959769139365249,1186.4,0.0,100.0,0.0,59320.0,0.6935661736135267,61285
779,Bermuda,1995,North America,High income,0.0,0.0,59746.0,0.7181389076196921,1194.92,0.0,100.0,0.0,59746.0,0.7155725694237021,61833
780,Bermuda,1996,North America,High income,0.0,0.0,60129.0,0.6410470993873929,1202.58,0.0,100.0,0.0,60129.0,0.6390011315591385,62504
781,Bermuda,1997,North America,High income,0.0,0.0,60497.0,0.6120174957175539,1209.94,0.0,100.0,0.0,60497.0,0.6101522750911677,62912
782,Bermuda,1998,North America,High income,0.0,0.0,60943.0,0.737226639337485,1218.86,0.0,100.0,0.0,60943.0,0.7345224064986179,63325
783,Bermuda,1999,North America,High income,0.0,0.0,61285.0,0.561180119127713,1225.7,0.0,100.0,0.0,61285.0,0.5596113697670897,63740
784,Bermuda,2000,North America,High income,0.0,0.0,61833.0,0.894182915884811,1236.66,0.0,100.0,0.0,61833.0,0.8902087736141645,64154
785,Bermuda,2001,North America,High income,0.0,0.0,62504.0,1.0851810521889498,1250.08,0.0,100.0,0.0,62504.0,1.0793352165173118,64523
786,Bermuda,2002,North America,High income,0.0,0.0,62912.0,0.652758223473704,1258.24,0.0,100.0,0.0,62912.0,0.6506369830258227,64888
792,Bhutan,1972,South Asia,Lower middle income,0.0,0.0,312823.0,3.60121637403063,6.655808510638297,93.1962,6.8038,291539.0,21284.0,8.995431691844283,32915
793,Bhutan,1973,South Asia,Lower middle income,0.0,0.0,324583.0,3.6903746178917003,6.9060212765957445,92.8388,7.1612,301339.0,23244.0,8.80914174787362,35801
794,Bhutan,1974,South Asia,Lower middle income,0.0,0.0,336802.0,3.6953939034137595,7.166,92.4814,7.5186,311479.0,25323.0,8.566603945683347,38777
795,Bhutan,1975,South Asia,Lower middle income,0.0,0.0,349280.0,3.63786722088131,7.431489361702128,92.124,7.876,321771.0,27509.0,8.280015018806829,41819
796,Bhutan,1976,South Asia,Lower middle income,0.0,0.0,362006.0,3.57868934724157,7.702255319148937,91.6728,8.3272,331861.0,30145.0,9.150584808360797,45350
797,Bhutan,1977,South Asia,Lower middle income,0.0,0.0,374953.0,3.5139898508149505,7.977723404255318,91.2216,8.7784,342038.0,32915.0,8.79094089784711,48916
798,Bhutan,1978,South Asia,Lower middle income,0.0,0.0,387893.0,3.3928843612778103,8.25304255319149,90.7704,9.2296,352092.0,35801.0,8.404734505759054,52588
799,Bhutan,1979,South Asia,Lower middle income,0.0,0.0,400551.0,3.21115708302525,8.522361702127661,90.3192,9.6808,361774.0,38777.0,7.985146138103646,56494
800,Bhutan,1980,South Asia,Lower middle income,0.0,623.8451626034511,412745.0,2.9988869631252797,8.781808510638298,89.868,10.132,370926.0,41819.0,7.552349435229792,60725
801,Bhutan,1981,South Asia,Lower middle income,0.0,1775.1152933406602,424082.0,2.7096863903251296,9.023021276595744,89.3062,10.6938,378732.0,45350.0,8.105939485038057,66024
802,Bhutan,1982,South Asia,Lower middle income,0.0,2056.02723976429,434592.0,2.44808271619243,9.24663829787234,88.7444,11.2556,385676.0,48916.0,7.569436476597785,71770
803,Bhutan,1983,South Asia,Lower middle income,0.0,2363.77473058171,445008.0,2.36845996110786,9.468255319148936,88.18260000000002,11.8174,392420.0,52588.0,7.2383415507234465,77643
804,Bhutan,1984,South Asia,Lower middle income,0.0,3852.2666646176795,456362.0,2.51940946908691,9.709829787234042,87.6208,12.3792,399868.0,56494.0,7.164648098871656,83127
805,Bhutan,1985,South Asia,Lower middle income,0.0,5513.167685194399,469244.0,2.7836534800051997,9.983914893617019,87.059,12.940999999999999,408519.0,60725.0,7.222103706516173,87797
806,Bhutan,1986,South Asia,Lower middle income,0.0,6188.145109856569,484390.0,3.17674783463991,10.306170212765958,86.3696,13.6304,418366.0,66024.0,8.366283740214689,92099
807,Bhutan,1987,South Asia,Lower middle income,0.0,8666.26689526271,501192.0,3.40988938325285,10.663659574468085,85.6802,14.3198,429422.0,71770.0,8.344824915159744,95346
808,Bhutan,1988,South Asia,Lower middle income,0.0,12920.769520163798,517306.0,3.16453144251028,11.006510638297872,84.99080000000002,15.0092,439663.0,77643.0,7.865483598868054,97984
809,Bhutan,1989,South Asia,Lower middle income,0.0,16391.860825682,529519.0,2.33344716784016,11.266361702127659,84.3014,15.6986,446392.0,83127.0,6.8248161406292365,100820
810,Bhutan,1990,South Asia,Lower middle income,0.0,17740.355209484598,535738.0,1.16761882899807,11.398680851063832,83.61200000000001,16.387999999999998,447941.0,87797.0,5.465777265543852,104555
811,Bhutan,1991,South Asia,Lower middle income,0.0,15792.7072341734,534905.0,-0.155607456095689,11.38095744680851,82.7822,17.2178,442806.0,92099.0,4.783675394662239,110275
812,Bhutan,1992,South Asia,Lower middle income,0.0,374217.14063653396,528304.0,-1.24172854378938,11.240510638297872,81.9524,18.0476,432958.0,95346.0,3.4648295019539868,117203
813,Bhutan,1993,South Asia,Lower middle income,0.0,190655.069342358,519056.0,-1.76600984447742,11.043744680851063,81.1226,18.8774,421072.0,97984.0,2.7291819576664307,125245
814,Bhutan,1994,South Asia,Lower middle income,0.0,307103.232018364,511588.0,-1.44921635477128,12.76512713027422,80.2928,19.7072,410768.0,100820.0,2.853254861926628,134087
815,Bhutan,1995,South Asia,Lower middle income,0.0,504737.727866295,509105.0,-0.486533149147824,12.7031713950645,79.46300000000001,20.537,404550.0,104555.0,3.637650008427825,143446
816,Bhutan,1996,South Asia,Lower middle income,0.0,445504.24726773,512594.0,0.68298267150481,12.790228809541633,78.4868,21.5132,402319.0,110275.0,5.326399725224042,154094
817,Bhutan,1997,South Asia,Lower middle income,0.0,346441.205247451,521146.0,1.65461239941762,13.003618035282082,77.5106,22.4894,403943.0,117203.0,6.093022809392883,165394
818,Bhutan,1998,South Asia,Lower middle income,0.0,209579.822335008,533737.0,2.38729754518475,13.317788257604112,76.5344,23.4656,408492.0,125245.0,6.636434492353043,177187
819,Bhutan,1999,South Asia,Lower middle income,0.0,142383.308944658,548599.0,2.74645474057875,13.688624398033786,75.5582,24.4418,414512.0,134087.0,6.821702399977043,189253
820,Bhutan,2000,South Asia,Lower middle income,0.0,188497.46222895602,564350.0,2.83068707215219,14.08164283753774,74.582,25.418000000000003,420904.0,143446.0,6.746981475012978,201402
821,Bhutan,2001,South Asia,Lower middle income,0.0,728186.428592001,580888.0,2.88833407832048,14.494298475434787,73.4726,26.5274,426794.0,154094.0,7.160414805368823,211189
822,Bhutan,2002,South Asia,Lower middle income,0.0,414804.945577104,598455.0,2.9793367016505803,14.932629687850888,72.3632,27.6368,433061.0,165394.0,7.076770042427656,220768
828,Bolivia,1972,Latin America & Caribbean,Lower middle income,4413521.90724234,27319304.4217478,4429194.0,2.46557894128164,4.088612572694545,59.6088,40.3912,2640189.0,1789005.0,3.230080645738841,2149287
829,Bolivia,1973,Latin America & Caribbean,Lower middle income,24605353.6698906,48974275.675858,4540197.0,2.4752776987871297,4.191080033231792,59.3012,40.6988,2692391.0,1847806.0,3.2339389973762107,2243070
830,Bolivia,1974,Latin America & Caribbean,Lower middle income,59642727.3067307,161163424.493858,4653409.0,2.46296660965654,4.295586633434875,58.9936,41.0064,2745213.0,1908196.0,3.2159303763181035,2339959
831,Bolivia,1975,Latin America & Caribbean,Lower middle income,9362906.29271745,143943173.81693998,4768177.0,2.43639822783498,4.401529585525709,58.68600000000001,41.31399999999999,2798252.0,1969925.0,3.1837177842104007,2440219
832,Bolivia,1976,Latin America & Caribbean,Lower middle income,8531070.15555967,161066232.324209,4884284.0,2.40586520587686,4.508708575648481,57.8586,42.1414,2825978.0,2058306.0,4.388784344634726,2554211
833,Bolivia,1977,Latin America & Caribbean,Lower middle income,53072420.8018438,160911927.89228302,5001971.0,2.38093311416768,4.6173460721868365,57.0312,42.9688,2852684.0,2149287.0,4.325284482636696,2672238
834,Bolivia,1978,Latin America & Caribbean,Lower middle income,61948522.588713296,169359396.976876,5121608.0,2.36364174864198,4.727783624111511,56.2038,43.7962,2878538.0,2243070.0,4.270930402250447,2794424
835,Bolivia,1979,Latin America & Caribbean,Lower middle income,87480453.8414365,314768422.815002,5243771.0,2.3572443748827796,4.840552940090464,55.3764,44.6236,2903812.0,2339959.0,4.228794459418312,2920881
836,Bolivia,1980,Latin America & Caribbean,Lower middle income,129282630.90286002,355535935.63752997,5368901.0,2.35823360895571,4.9560611095726035,54.549,45.451,2928682.0,2440219.0,4.195438152722531,3051730
837,Bolivia,1981,Latin America & Caribbean,Lower middle income,48530522.7610095,349117801.895747,5497112.0,2.35996313383267,5.074413366565125,53.5354,46.4646,2942901.0,2554211.0,4.565558032715159,3186879
838,Bolivia,1982,Latin America & Caribbean,Lower middle income,34591991.2240669,343136984.194094,5628347.0,2.3592929936350604,5.195557094064434,52.5218,47.4782,2956109.0,2672238.0,4.517295386105982,3326562
839,Bolivia,1983,Latin America & Caribbean,Lower middle income,38598977.5525235,341965892.681346,5762673.0,2.35856362069237,5.319554140127389,51.5082,48.4918,2968249.0,2794424.0,4.470967951536175,3471070
840,Bolivia,1984,Latin America & Caribbean,Lower middle income,28064193.1210904,319762818.858681,5900127.0,2.3572446539635,5.446438659651066,50.4946,49.5054,2979246.0,2920881.0,4.425928002355956,3620773
841,Bolivia,1985,Latin America & Caribbean,Lower middle income,13714004.8490771,284982379.519178,6040757.0,2.35554591155281,5.576254961691129,49.481,50.519,2989027.0,3051730.0,4.3823359826574,3775927
842,Bolivia,1986,Latin America & Caribbean,Lower middle income,1962080.85004667,190582483.635588,6184440.0,2.35071248930652,5.708889504292441,48.4694,51.5306,2997561.0,3186879.0,4.333342504504393,3919536
843,Bolivia,1987,Latin America & Caribbean,Lower middle income,12823886.5155282,166356721.670762,6331219.0,2.34563325430594,5.844381980984029,47.4578,52.5422,3004657.0,3326562.0,4.2897270259879265,4067843
844,Bolivia,1988,Latin America & Caribbean,Lower middle income,89230272.9142185,143129552.34869298,6481463.0,2.34534638311617,5.9830730176313125,46.4462,53.5538,3010393.0,3471070.0,4.252356554067188,4220370
845,Bolivia,1989,Latin America & Caribbean,Lower middle income,131780296.258384,152892087.350823,6635658.0,2.35115774430449,6.1254112434228745,45.4346,54.5654,3014885.0,3620773.0,4.222463517861938,4376413
846,Bolivia,1990,Latin America & Caribbean,Lower middle income,99270980.2844238,216094160.903403,6794046.0,2.35888064658898,6.271620049847687,44.423,55.577,3018119.0,3775927.0,4.19583765155237,4535405
